relative_time,AmbientLightSensor
25606,2228.985107421875
25706,2228.985107421875
25807,2228.985107421875
25922,2228.985107421875
26022,2228.985107421875
26123,2228.985107421875
26223,2228.985107421875
26342,2228.985107421875
26454,2228.985107421875
26563,2228.985107421875
26674,2228.985107421875
26794,2228.985107421875
26904,2228.985107421875
27003,2228.985107421875
27105,2228.985107421875
27206,2228.985107421875
27321,2228.985107421875
27427,2228.985107421875
27539,2228.985107421875
27653,2228.985107421875
27761,2228.985107421875
27873,2228.985107421875
27988,2228.985107421875
28105,2228.985107421875
28211,2228.985107421875
28305,1784.0250244140625
28319,1784.0250244140625
28420,2252.002685546875
28421,2252.002685546875
28526,2252.002685546875
28637,2252.002685546875
28737,2252.002685546875
28839,2252.002685546875
28952,2252.002685546875
29058,2252.002685546875
29168,2252.002685546875
29275,2252.002685546875
29385,2252.002685546875
29491,2252.002685546875
29605,2252.002685546875
29723,2252.002685546875
29842,2252.002685546875
29951,2252.002685546875
30069,2252.002685546875
30169,2252.002685546875
30270,2252.002685546875
30387,2252.002685546875
30491,2252.002685546875
30602,2252.002685546875
30706,2252.002685546875
30822,2252.002685546875
30941,2252.002685546875
31056,2252.002685546875
31165,2252.002685546875
31267,2252.002685546875
31369,2252.002685546875
31469,2252.002685546875
31583,2252.002685546875
31688,2252.002685546875
31801,2252.002685546875
31902,2252.002685546875
32006,2252.002685546875
32115,2252.002685546875
32134,1692.967529296875
32219,1692.967529296875
32243,2322.0
32335,2322.0
32439,2322.0
32552,2322.0
32664,2322.0
32767,2322.0
32874,2322.0
32991,2322.0
33100,2322.0
33201,2322.0
33301,2322.0
33401,2322.0
33500,2322.0
33602,2322.0
33718,2322.0
33818,2322.0
33940,2322.0
34049,2322.0
34150,2322.0
34253,2322.0
34367,2322.0
34482,2322.0
34583,2322.0
34684,2322.0
34784,2322.0
34900,2322.0
35001,2322.0
35122,2322.0
35237,2322.0
35354,2322.0
35471,2322.0
35581,2322.0
35682,2322.0
35790,2322.0
35904,2322.0
36019,2322.0
36138,2322.0
36248,2322.0
36356,2322.0
36464,2322.0
36564,2322.0
36664,2322.0
36770,2322.0
36882,2322.0
36897,1676.0250244140625
36985,1676.0250244140625
37097,2324.025146484375
37197,2324.025146484375
37297,2324.025146484375
37405,2324.025146484375
37516,2324.025146484375
37635,2324.025146484375
37753,2324.025146484375
37864,2324.025146484375
37965,2324.025146484375
38064,2324.025146484375
38165,2324.025146484375
38281,2324.025146484375
38397,2324.025146484375
